Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Sales,Profit,Discount,Month,Year,Quarter,Profit_Margin
2558,C0010,P016,2024-02-26,1,19156.27,7514.27,15,February,2024,1,39.23
2559,C0289,P012,2025-04-12,4,54266.65,14938.65,5,April,2025,2,27.53
2560,C0127,P075,2024-08-01,3,28298.02,3959.02,5,August,2024,3,13.99
2561,C0148,P089,2024-01-25,3,29795.99,7586.99,10,January,2024,1,25.46
2562,C0425,P064,2024-11-29,3,12413.94,3719.94,15,November,2024,4,29.97
2563,C0124,P002,2024-08-08,5,21854.33,7419.33,5,August,2024,3,33.95
2564,C0209,P053,2024-04-19,5,11335.31,3660.31,10,April,2024,2,32.29
2565,C0572,P047,2025-05-06,1,10651.37,2508.37,10,May,2025,2,23.55
2566,C0344,P001,2025-11-06,5,41479.37,12979.37,0,November,2025,4,31.29
2567,C0569,P085,2024-09-12,4,93313.64,34885.64,15,September,2024,3,37.39
2568,C0100,P072,2025-01-19,3,69648.3,30771.3,20,January,2025,1,44.18
2569,C0331,P054,2024-10-09,1,5988.48,1063.48,10,October,2024,4,17.76
2570,C0104,P064,2024-04-23,5,20143.15,5653.15,10,April,2024,2,28.06
2571,C0060,P066,2024-11-28,4,24156.75,4632.75,0,November,2024,4,19.18
2572,C0524,P010,2025-08-26,4,10957.71,4457.71,5,August,2025,3,40.68
2573,C0539,P073,2024-03-31,3,30213.35,10377.35,20,March,2024,1,34.35
2574,C0277,P019,2025-07-13,4,56613.1,13377.1,20,July,2025,3,23.63
2575,C0055,P011,2025-12-07,3,25562.16,8654.16,10,December,2025,4,33.86
2576,C0208,P052,2025-12-17,1,8819.46,1714.46,0,December,2025,4,19.44
2577,C0538,P068,2025-04-01,3,41777.37,18203.37,10,April,2025,2,43.57
2578,C0340,P019,2024-08-21,2,27448.18,5830.18,15,August,2024,3,21.24
2579,C0364,P022,2025-11-24,4,81335.97,22627.97,5,November,2025,4,27.82
2580,C0270,P051,2024-05-23,3,639.57,153.57,0,May,2024,2,24.01
2581,C0499,P072,2025-02-09,1,20312.66,7353.66,15,February,2025,1,36.2
2582,C0075,P071,2024-03-02,4,34389.87,13781.87,20,March,2024,1,40.08
2583,C0534,P035,2025-03-23,5,62318.97,17573.97,20,March,2025,1,28.2
2584,C0448,P063,2025-07-05,1,6190.78,2700.78,10,July,2025,3,43.63
2585,C0431,P012,2025-10-11,4,52452.55,13124.55,10,October,2025,4,25.02
2586,C0274,P029,2024-04-04,1,5227.15,2015.15,20,April,2024,2,38.55
2587,C0453,P060,2024-06-11,5,27935.18,11080.18,20,June,2024,2,39.66
2588,C0204,P061,2025-08-10,5,14357.3,5912.3,0,August,2025,3,41.18
2589,C0069,P088,2024-03-15,4,19523.27,6899.27,5,March,2024,1,35.34
2590,C0427,P081,2025-04-07,4,60629.65,24573.65,15,April,2025,2,40.53
2591,C0132,P060,2024-07-05,2,10603.74,3861.74,0,July,2024,3,36.42
2592,C0194,P036,2025-12-10,5,30474.58,8244.58,20,December,2025,4,27.05
2593,C0290,P005,2025-08-11,4,18912.41,7968.41,15,August,2025,3,42.13
2594,C0484,P048,2024-01-20,3,9057.61,1209.61,15,January,2024,1,13.35
2595,C0414,P021,2024-06-03,1,13028.81,2978.81,15,June,2024,2,22.86
2596,C0102,P005,2025-11-21,3,14003.86,5795.86,20,November,2025,4,41.39
2597,C0479,P024,2025-08-11,3,11996.72,3977.72,5,August,2025,3,33.16
2598,C0547,P070,2024-06-05,3,10342.12,4366.12,20,June,2024,2,42.22
2599,C0411,P021,2024-11-11,2,33214.14,13114.14,5,November,2024,4,39.48
2600,C0073,P054,2025-09-08,2,11973.49,2123.49,20,September,2025,3,17.73
2601,C0288,P002,2024-12-22,1,4782.75,1895.75,20,December,2024,4,39.64
2602,C0445,P062,2024-08-23,1,710.04,189.04,10,August,2024,3,26.62
2603,C0446,P018,2025-03-10,2,18360.81,4028.81,5,March,2025,1,21.94
2604,C0392,P044,2024-12-29,3,36962.09,8561.09,5,December,2024,4,23.16
2605,C0012,P051,2024-05-06,1,200.76,38.76,15,May,2024,2,19.31
2606,C0035,P064,2025-01-24,4,13522.36,1930.36,5,January,2025,1,14.28
2607,C0133,P064,2024-07-22,1,4174.36,1276.36,15,July,2024,3,30.58
2608,C0178,P060,2024-05-07,2,11131.98,4389.98,20,May,2024,2,39.44
2609,C0093,P006,2025-08-15,1,21523.86,9431.86,20,August,2025,3,43.82
2610,C0509,P065,2024-05-03,5,64872.29,12092.29,5,May,2024,2,18.64
2611,C0333,P047,2024-11-20,4,53138.52,20566.52,10,November,2024,4,38.7
2612,C0529,P015,2025-06-03,4,40818.28,8782.28,0,June,2025,2,21.52
2613,C0292,P069,2024-04-24,3,61015.79,19243.79,20,April,2024,2,31.54
2614,C0345,P006,2025-03-06,4,56130.8,7762.8,15,March,2025,1,13.83
2615,C0435,P086,2024-12-29,4,45078.4,19682.4,0,December,2024,4,43.66
2616,C0065,P050,2025-03-20,3,31823.3,13790.3,0,March,2025,1,43.33
2617,C0538,P010,2025-10-28,3,6333.03,1458.03,0,October,2025,4,23.02
2618,C0125,P056,2024-10-08,4,75280.55,31496.55,0,October,2024,4,41.84
2619,C0192,P075,2024-06-30,3,28707.61,4368.61,5,June,2024,2,15.22
2620,C0224,P010,2024-06-08,5,9392.73,1267.73,20,June,2024,2,13.5
2621,C0095,P019,2024-03-03,2,34627.62,13009.62,0,March,2024,1,37.57
2622,C0559,P004,2025-01-15,5,52244.21,20989.21,10,January,2025,1,40.18
2623,C0097,P032,2025-03-05,5,65148.64,19258.64,5,March,2025,1,29.56
2624,C0032,P079,2024-06-04,2,4025.56,839.56,20,June,2024,2,20.86
2625,C0172,P013,2024-06-15,2,28170.4,7864.4,0,June,2024,2,27.92
2626,C0454,P051,2025-02-17,1,238.69,76.69,10,February,2025,1,32.13
2627,C0501,P025,2025-09-28,3,5102.39,2171.39,10,September,2025,3,42.56
2628,C0282,P070,2024-12-05,3,6983.02,1007.02,0,December,2024,4,14.42
2629,C0544,P086,2024-05-27,1,10969.38,4620.38,0,May,2024,2,42.12
2630,C0293,P048,2025-09-04,4,12349.87,1885.87,15,September,2025,3,15.27
2631,C0249,P014,2024-01-16,5,92848.6,19178.6,0,January,2024,1,20.66
2632,C0461,P020,2025-03-05,3,14574.25,6165.25,0,March,2025,1,42.3
2633,C0287,P033,2025-04-20,1,14589.96,2660.96,15,April,2025,2,18.24
2634,C0073,P087,2025-03-26,4,41993.34,17385.34,20,March,2025,1,41.4
2635,C0323,P059,2024-11-14,2,27206.09,11268.09,0,November,2024,4,41.42
2636,C0365,P017,2024-05-11,4,3533.14,1105.14,10,May,2024,2,31.28
2637,C0033,P049,2025-09-20,3,4696.82,1717.82,10,September,2025,3,36.57
2638,C0430,P023,2024-07-19,1,10535.04,3322.04,20,July,2024,3,31.53
2639,C0335,P089,2024-05-26,2,19137.53,4331.53,5,May,2024,2,22.63
2640,C0131,P016,2025-02-17,2,36753.48,13469.48,0,February,2025,1,36.65
2641,C0339,P076,2024-09-12,3,76454.45,32171.45,0,September,2024,3,42.08
2642,C0390,P075,2024-12-02,2,21303.7,5077.7,10,December,2024,4,23.83
2643,C0172,P007,2025-06-13,4,8416.5,3104.5,20,June,2025,2,36.89
2644,C0366,P046,2024-05-14,5,124183.38,54883.38,10,May,2024,2,44.2
2645,C0117,P082,2025-08-16,3,27556.2,8209.2,5,August,2025,3,29.79
2646,C0028,P033,2025-10-09,1,19517.73,7588.73,15,October,2025,4,38.88
2647,C0481,P072,2024-01-15,1,21592.63,8633.63,5,January,2024,1,39.98
2648,C0390,P043,2024-06-14,2,20428.25,7354.25,5,June,2024,2,36.0
2649,C0263,P026,2025-05-07,4,9566.47,2530.47,20,May,2025,2,26.45
2650,C0502,P023,2025-10-05,4,49264.57,20412.57,5,October,2025,4,41.43
2651,C0328,P045,2025-04-09,5,64357.64,18832.64,5,April,2025,2,29.26
2652,C0078,P051,2024-04-30,5,1069.87,259.87,15,April,2024,2,24.29
2653,C0311,P002,2024-12-11,3,13650.16,4989.16,20,December,2024,4,36.55
2654,C0207,P025,2024-09-18,3,5269.49,2338.49,5,September,2024,3,44.38
2655,C0313,P070,2025-07-16,3,10007.07,4031.07,15,July,2025,3,40.28
2656,C0137,P008,2025-06-15,4,57312.12,21064.12,10,June,2025,2,36.75
2657,C0251,P031,2025-03-12,3,41169.02,6603.02,10,March,2025,1,16.04
2658,C0434,P002,2024-04-06,1,5130.46,2243.46,5,April,2024,2,43.73
2659,C0413,P013,2024-05-03,2,36221.99,15915.99,0,May,2024,2,43.94
2660,C0107,P008,2024-12-21,5,73096.45,27786.45,5,December,2024,4,38.01
2661,C0311,P056,2024-03-25,3,47423.56,14585.56,20,March,2024,1,30.76
2662,C0391,P072,2024-07-18,5,82205.29,17410.29,20,July,2024,3,21.18
2663,C0474,P068,2024-01-18,2,26654.47,10938.47,5,January,2024,1,41.04
2664,C0542,P037,2025-06-22,2,35537.28,13691.28,10,June,2025,2,38.53
2665,C0112,P062,2025-06-27,5,4316.38,1711.38,20,June,2025,2,39.65
2666,C0510,P011,2025-01-06,5,33267.81,5087.81,20,January,2025,1,15.29
2667,C0118,P018,2024-06-19,5,46570.95,10740.95,20,June,2024,2,23.06
2668,C0271,P057,2025-10-12,3,38877.63,7854.63,5,October,2025,4,20.2
2669,C0207,P043,2025-07-07,5,42394.65,9709.65,5,July,2025,3,22.9
2670,C0563,P090,2024-10-12,5,5923.41,1768.41,5,October,2024,4,29.85
2671,C0256,P017,2024-10-30,1,1076.45,469.45,15,October,2024,4,43.61
2672,C0194,P080,2025-05-02,4,73701.44,31237.44,15,May,2025,2,42.38
2673,C0135,P014,2024-01-01,4,80108.69,21172.69,10,January,2024,1,26.43
2674,C0216,P070,2025-11-15,1,2616.22,624.22,20,November,2025,4,23.86
2675,C0114,P037,2025-08-31,3,42130.8,9361.8,20,August,2025,3,22.22
2676,C0270,P008,2024-05-23,1,10770.14,1708.14,15,May,2024,2,15.86
2677,C0016,P001,2024-09-05,2,16673.71,5273.71,5,September,2024,3,31.63
2678,C0586,P003,2025-02-04,4,97320.72,38732.72,15,February,2025,1,39.8
2679,C0231,P067,2024-03-13,5,9197.73,1987.73,10,March,2024,1,21.61
2680,C0092,P062,2024-05-23,2,1850.78,808.78,10,May,2024,2,43.7
2681,C0290,P055,2025-11-19,4,66916.11,12524.11,20,November,2025,4,18.72
2682,C0179,P050,2025-11-19,2,15433.73,3411.73,5,November,2025,4,22.11
2683,C0555,P013,2025-10-14,3,50086.17,19627.17,0,October,2025,4,39.19
2684,C0355,P021,2024-04-15,1,14958.45,4908.45,20,April,2024,2,32.81
2685,C0022,P036,2024-11-01,5,32371.79,10141.79,15,November,2024,4,31.33
2686,C0043,P063,2025-04-10,1,5241.35,1751.35,20,April,2025,2,33.41
2687,C0274,P071,2024-10-05,2,12321.13,2017.13,10,October,2024,4,16.37
2688,C0172,P049,2024-04-25,1,1388.19,395.19,10,April,2024,2,28.47
2689,C0052,P045,2025-12-27,4,51965.58,15545.58,5,December,2025,4,29.92
2690,C0512,P020,2025-06-19,4,18421.3,7209.3,5,June,2025,2,39.14
2691,C0456,P067,2025-09-05,1,1741.32,299.32,20,September,2025,3,17.19
2692,C0543,P035,2025-12-19,3,35084.74,8237.74,15,December,2025,4,23.48
2693,C0426,P010,2024-10-13,4,9256.57,2756.57,0,October,2024,4,29.78
2694,C0520,P039,2024-12-02,3,25925.13,11009.13,20,December,2024,4,42.47
2695,C0580,P087,2024-12-31,4,38967.65,14359.65,10,December,2024,4,36.85
2696,C0201,P058,2024-09-05,1,11506.41,1573.41,15,September,2024,3,13.67
2697,C0586,P038,2025-03-20,5,34674.06,11114.06,20,March,2025,1,32.05
2698,C0463,P071,2025-07-28,3,18818.88,3362.88,15,July,2025,3,17.87
2699,C0372,P082,2025-09-13,5,54633.28,22388.28,15,September,2025,3,40.98
2700,C0035,P006,2024-02-13,5,103734.59,43274.59,15,February,2024,1,41.72
2701,C0091,P015,2025-08-12,5,48857.64,8812.64,0,August,2025,3,18.04
2702,C0345,P050,2025-01-04,1,7371.64,1360.64,5,January,2025,1,18.46
2703,C0359,P049,2025-03-07,5,7880.43,2915.43,20,March,2025,1,37.0
2704,C0094,P030,2024-12-21,4,44011.69,16791.69,0,December,2024,4,38.15
2705,C0250,P002,2025-06-19,4,19677.23,8129.23,20,June,2025,2,41.31
2706,C0016,P067,2025-11-16,1,2539.55,1097.55,15,November,2025,4,43.22
2707,C0044,P030,2024-01-25,1,8781.35,1976.35,5,January,2024,1,22.51
2708,C0574,P061,2024-01-30,3,6152.47,1085.47,15,January,2024,1,17.64
2709,C0160,P086,2025-01-02,4,43227.28,17831.28,10,January,2025,1,41.25
2710,C0521,P080,2024-10-10,3,43919.86,12071.86,5,October,2024,4,27.49
2711,C0517,P082,2025-04-14,4,42806.18,17010.18,10,April,2025,2,39.74
2712,C0525,P068,2024-08-02,3,38887.61,15313.61,5,August,2024,3,39.38
2713,C0200,P059,2025-10-25,5,65785.12,25940.12,20,October,2025,4,39.43
2714,C0210,P024,2024-06-25,3,13082.66,5063.66,10,June,2024,2,38.71
2715,C0390,P005,2024-12-26,4,18679.44,7735.44,10,December,2024,4,41.41
2716,C0263,P022,2024-11-20,5,110066.68,36681.68,5,November,2024,4,33.33
2717,C0261,P009,2025-10-16,3,54034.53,9592.53,0,October,2025,4,17.75
2718,C0124,P055,2025-10-16,4,73614.18,19222.18,15,October,2025,4,26.11
2719,C0062,P005,2024-09-28,2,8983.75,3511.75,5,September,2024,3,39.09
2720,C0152,P056,2025-01-05,4,60329.36,16545.36,15,January,2025,1,27.43
2721,C0566,P064,2024-01-17,2,10279.5,4483.5,10,January,2024,1,43.62
2722,C0361,P059,2025-06-02,1,10147.43,2178.43,10,June,2025,2,21.47
2723,C0051,P027,2025-07-05,5,37080.74,9460.74,20,July,2025,3,25.51
2724,C0277,P022,2024-07-22,2,41350.43,11996.43,0,July,2024,3,29.01
2725,C0071,P022,2025-11-10,1,17742.33,3065.33,20,November,2025,4,17.28
2726,C0498,P009,2024-12-14,4,100968.42,41712.42,5,December,2024,4,41.31
2727,C0105,P050,2025-01-29,5,41474.99,11419.99,5,January,2025,1,27.53
2728,C0042,P018,2025-09-20,1,12176.87,5010.87,10,September,2025,3,41.15
2729,C0025,P085,2024-08-18,5,130074.2,57039.2,10,August,2024,3,43.85
2730,C0519,P036,2025-07-15,4,30001.38,12217.38,5,July,2025,3,40.72
2731,C0373,P071,2024-01-27,2,16320.39,6016.39,10,January,2024,1,36.86
2732,C0307,P076,2024-09-08,4,76515.39,17471.39,5,September,2024,3,22.83
2733,C0430,P040,2024-05-28,2,11464.0,3482.0,5,May,2024,2,30.37
2734,C0056,P062,2025-09-18,1,699.66,178.66,0,September,2025,3,25.54
2735,C0351,P075,2025-07-23,4,54994.94,22542.94,15,July,2025,3,40.99
2736,C0202,P047,2025-02-26,5,73243.93,32528.93,5,February,2025,1,44.41
2737,C0305,P026,2025-02-13,2,5984.6,2466.6,20,February,2025,1,41.22
2738,C0007,P038,2024-09-24,5,40702.08,17142.08,15,September,2024,3,42.12
2739,C0420,P064,2025-03-17,3,14538.34,5844.34,10,March,2025,1,40.2
2740,C0110,P005,2024-11-23,3,11383.96,3175.96,5,November,2024,4,27.9
2741,C0557,P034,2024-11-25,5,83333.61,23038.61,5,November,2024,4,27.65
2742,C0189,P022,2024-05-11,2,48936.41,19582.41,20,May,2024,2,40.02
2743,C0366,P048,2025-12-26,1,4676.51,2060.51,20,December,2025,4,44.06
2744,C0036,P069,2025-09-10,4,83431.71,27735.71,0,September,2025,3,33.24
2745,C0478,P086,2024-08-17,2,20546.24,7848.24,20,August,2024,3,38.2
2746,C0205,P002,2025-04-16,4,15300.37,3752.37,0,April,2025,2,24.52
2747,C0299,P015,2025-03-22,5,57449.2,17404.2,20,March,2025,1,30.29
2748,C0129,P051,2024-01-23,1,286.67,124.67,5,January,2024,1,43.49
2749,C0196,P047,2024-12-21,5,58690.85,17975.85,0,December,2024,4,30.63
2750,C0131,P068,2024-03-06,4,53872.1,22440.1,5,March,2024,1,41.65
2751,C0396,P059,2025-08-06,3,28509.53,4602.53,10,August,2025,3,16.14
2752,C0384,P080,2025-12-31,3,56236.51,24388.51,0,December,2025,4,43.37
2753,C0360,P085,2025-02-09,5,107290.34,34255.34,5,February,2025,1,31.93
2754,C0517,P085,2025-07-05,2,46163.1,16949.1,10,July,2025,3,36.72
2755,C0246,P024,2025-06-04,3,10944.7,2925.7,20,June,2025,2,26.73
2756,C0459,P067,2025-11-28,4,7173.96,1405.96,20,November,2025,4,19.6
2757,C0458,P039,2025-09-16,5,33670.34,8810.34,0,September,2025,3,26.17
2758,C0100,P064,2025-08-24,1,4674.11,1776.11,10,August,2025,3,38.0
2759,C0192,P078,2025-09-20,1,7343.21,2902.21,0,September,2025,3,39.52
2760,C0442,P063,2024-07-18,1,5215.29,1725.29,5,July,2024,3,33.08
2761,C0039,P065,2024-07-04,2,37724.15,16612.15,5,July,2024,3,44.04
2762,C0436,P031,2024-05-02,1,18113.9,6591.9,15,May,2024,2,36.39
2763,C0534,P038,2025-08-10,3,17075.14,2939.14,15,August,2025,3,17.21
2764,C0166,P052,2025-12-14,4,47552.18,19132.18,15,December,2025,4,40.23
2765,C0232,P067,2024-07-06,4,7152.5,1384.5,10,July,2024,3,19.36
2766,C0040,P026,2025-12-25,1,2378.66,619.66,5,December,2025,4,26.05
2767,C0364,P078,2024-04-02,4,30578.81,12814.81,15,April,2024,2,41.91
2768,C0472,P064,2024-08-20,2,7646.83,1850.83,5,August,2024,3,24.2
2769,C0405,P031,2024-12-13,3,61896.07,27330.07,0,December,2024,4,44.15
2770,C0126,P047,2024-09-20,4,53375.09,20803.09,20,September,2024,3,38.98
2771,C0109,P057,2025-07-24,1,17802.51,7461.51,0,July,2025,3,41.91
2772,C0435,P087,2024-06-21,1,9804.82,3652.82,0,June,2024,2,37.26
2773,C0229,P035,2024-01-13,1,15896.47,6947.47,20,January,2024,1,43.7
2774,C0490,P052,2024-01-29,1,9680.27,2575.27,10,January,2024,1,26.6
2775,C0477,P008,2024-06-25,5,68698.44,23388.44,0,June,2024,2,34.05
2776,C0297,P025,2024-07-05,2,3055.5,1101.5,15,July,2024,3,36.05
2777,C0256,P073,2024-04-09,5,42711.64,9651.64,10,April,2024,2,22.6
2778,C0543,P056,2024-06-30,2,33709.67,11817.67,20,June,2024,2,35.06
2779,C0503,P055,2025-06-03,4,87524.28,33132.28,5,June,2025,2,37.85
2780,C0404,P003,2024-02-01,2,49194.44,19900.44,15,February,2024,1,40.45
2781,C0036,P023,2024-05-03,5,42383.71,6318.71,20,May,2024,2,14.91
2782,C0549,P073,2024-12-23,3,34867.15,15031.15,0,December,2024,4,43.11
2783,C0390,P073,2024-04-12,2,20279.92,7055.92,5,April,2024,2,34.79
2784,C0052,P063,2025-09-19,4,17806.73,3846.73,5,September,2025,3,21.6
2785,C0449,P005,2025-02-02,3,14442.65,6234.65,20,February,2025,1,43.17
2786,C0513,P006,2024-03-08,4,85302.15,36934.15,20,March,2024,1,43.3
2787,C0289,P055,2024-09-02,3,53441.95,12647.95,5,September,2024,3,23.67
2788,C0491,P029,2024-02-12,4,16348.07,3500.07,15,February,2024,1,21.41
2789,C0210,P030,2025-11-06,3,24255.18,3840.18,15,November,2025,4,15.83
2790,C0400,P076,2024-04-03,5,89614.57,15809.57,20,April,2024,2,17.64
2791,C0280,P008,2025-08-11,3,47377.41,20191.41,20,August,2025,3,42.62
2792,C0361,P013,2025-10-20,5,75593.52,24828.52,20,October,2025,4,32.84
2793,C0052,P050,2025-04-03,2,16033.32,4011.32,5,April,2025,2,25.02
2794,C0167,P064,2025-02-17,2,7769.09,1973.09,15,February,2025,1,25.4
2795,C0210,P063,2024-01-25,4,19475.51,5515.51,15,January,2024,1,28.32
2796,C0082,P038,2025-05-10,4,22953.23,4105.23,20,May,2025,2,17.89
2797,C0581,P008,2024-10-21,5,63557.5,18247.5,15,October,2024,4,28.71
2798,C0025,P048,2024-07-11,1,3905.45,1289.45,0,July,2024,3,33.02
2799,C0210,P041,2025-08-07,1,2255.23,584.23,20,August,2025,3,25.91
2800,C0556,P082,2024-02-19,5,40715.22,8470.22,10,February,2024,1,20.8
2801,C0367,P051,2025-01-29,5,946.22,136.22,10,January,2025,1,14.4
2802,C0182,P003,2024-02-23,2,40386.1,11092.1,20,February,2024,1,27.47
2803,C0450,P013,2024-07-01,4,66199.63,25587.63,20,July,2024,3,38.65
2804,C0142,P062,2024-08-07,5,3623.65,1018.65,0,August,2024,3,28.11
2805,C0023,P022,2024-08-14,1,21240.58,6563.58,5,August,2024,3,30.9
2806,C0479,P059,2025-05-22,3,28626.87,4719.87,5,May,2025,2,16.49
2807,C0250,P053,2024-01-16,2,4670.22,1600.22,20,January,2024,1,34.26
2808,C0497,P055,2025-12-06,1,23787.74,10189.74,5,December,2025,4,42.84
2809,C0275,P037,2024-09-03,1,19124.02,8201.02,0,September,2024,3,42.88
2810,C0141,P036,2024-08-21,3,23873.17,10535.17,15,August,2024,3,44.13
2811,C0550,P005,2024-02-15,3,14334.69,6126.69,15,February,2024,1,42.74
2812,C0425,P016,2025-09-28,2,28920.71,5636.71,5,September,2025,3,19.49
2813,C0531,P054,2025-11-27,3,25461.23,10686.23,15,November,2025,4,41.97
2814,C0074,P021,2024-07-28,5,80983.51,30733.51,10,July,2024,3,37.95
2815,C0413,P004,2025-03-01,3,26553.91,7800.91,0,March,2025,1,29.38
2816,C0284,P075,2025-05-14,4,45274.94,12822.94,5,May,2025,2,28.32
2817,C0222,P059,2024-02-12,3,36818.79,12911.79,15,February,2024,1,35.07
2818,C0033,P060,2024-03-13,4,16636.25,3152.25,5,March,2024,1,18.95
2819,C0540,P005,2024-03-09,1,3351.41,615.41,15,March,2024,1,18.36
2820,C0392,P065,2024-09-19,2,31647.12,10535.12,5,September,2024,3,33.29
2821,C0392,P065,2024-10-18,4,56374.29,14150.29,10,October,2024,4,25.1
2822,C0168,P012,2025-02-08,5,64889.95,15729.95,0,February,2025,1,24.24
2823,C0341,P078,2025-05-24,2,15700.14,6818.14,20,May,2025,2,43.43
2824,C0253,P025,2025-04-25,2,2408.55,454.55,0,April,2025,2,18.87
2825,C0163,P018,2024-02-08,4,35000.85,6336.85,5,February,2024,1,18.1
2826,C0286,P014,2024-09-04,4,74843.47,15907.47,0,September,2024,3,21.25
2827,C0099,P058,2024-05-26,4,61582.95,21850.95,15,May,2024,2,35.48
2828,C0092,P084,2025-11-09,4,38008.32,13296.32,0,November,2025,4,34.98
2829,C0430,P033,2024-08-03,5,98319.63,38674.63,5,August,2024,3,39.34
2830,C0514,P004,2024-06-05,3,22099.33,3346.33,0,June,2024,2,15.14
2831,C0516,P014,2024-06-28,3,75526.49,31324.49,10,June,2024,2,41.47
2832,C0235,P050,2025-02-04,3,26153.68,8120.68,0,February,2025,1,31.05
2833,C0170,P063,2025-06-01,4,17443.21,3483.21,10,June,2025,2,19.97
2834,C0007,P040,2024-12-09,1,5173.94,1182.94,5,December,2024,4,22.86
2835,C0242,P045,2024-03-12,4,42482.16,6062.16,15,March,2024,1,14.27
2836,C0585,P045,2025-07-24,2,28063.05,9853.05,10,July,2025,3,35.11
2837,C0584,P011,2024-02-28,2,14013.2,2741.2,10,February,2024,1,19.56
2838,C0216,P019,2025-06-14,1,17241.39,6432.39,15,June,2025,2,37.31
2839,C0150,P071,2024-11-25,5,29916.38,4156.38,5,November,2024,4,13.89
2840,C0318,P053,2025-12-01,3,5410.78,805.78,0,December,2025,4,14.89
2841,C0400,P079,2025-07-30,2,3676.12,490.12,0,July,2025,3,13.33
2842,C0154,P066,2024-05-02,1,8194.75,3313.75,20,May,2024,2,40.44
2843,C0434,P005,2025-07-31,2,9003.71,3531.71,0,July,2025,3,39.23
2844,C0508,P009,2025-08-08,5,88739.61,14669.61,15,August,2025,3,16.53
2845,C0061,P080,2025-01-31,4,56630.18,14166.18,20,January,2025,1,25.02
2846,C0242,P053,2025-11-30,4,10693.77,4553.77,5,November,2025,4,42.58
2847,C0505,P043,2025-10-13,4,40482.22,14334.22,10,October,2025,4,35.41
2848,C0570,P026,2025-04-10,4,10282.65,3246.65,5,April,2025,2,31.57
2849,C0466,P087,2024-05-27,5,52957.61,22197.61,5,May,2024,2,41.92
2850,C0089,P057,2025-02-01,3,48523.4,17500.4,5,February,2025,1,36.07
2851,C0050,P086,2024-01-22,3,32822.92,13775.92,10,January,2024,1,41.97
2852,C0234,P044,2024-02-13,4,63373.72,25505.72,5,February,2024,1,40.25
2853,C0192,P036,2024-08-20,4,25195.33,7411.33,20,August,2024,3,29.42
2854,C0311,P085,2024-08-01,4,71940.39,13512.39,10,August,2024,3,18.78
2855,C0394,P016,2025-04-16,4,66300.79,19732.79,15,April,2025,2,29.76
2856,C0116,P014,2025-04-19,4,84781.23,25845.23,15,April,2025,2,30.48
2857,C0534,P009,2024-05-16,3,60866.47,16424.47,15,May,2024,2,26.98
2858,C0333,P084,2025-12-30,5,39657.97,8767.97,5,December,2025,4,22.11
2859,C0237,P046,2025-01-07,2,42119.19,14399.19,20,January,2025,1,34.19
2860,C0050,P063,2025-01-18,4,21028.42,7068.42,15,January,2025,1,33.61
2861,C0014,P067,2025-04-26,3,5575.28,1249.28,5,April,2025,2,22.41
2862,C0172,P044,2024-11-03,1,14227.37,4760.37,15,November,2024,4,33.46
2863,C0377,P078,2024-08-10,5,31483.95,9278.95,5,August,2024,3,29.47
2864,C0199,P033,2025-11-06,3,53988.29,18201.29,5,November,2025,4,33.71
2865,C0037,P077,2024-07-03,4,76909.13,33189.13,15,July,2024,3,43.15
2866,C0295,P085,2025-01-30,4,68097.43,9669.43,5,January,2025,1,14.2
2867,C0232,P055,2025-11-27,5,107665.28,39675.28,10,November,2025,4,36.85
2868,C0384,P014,2025-08-11,5,121555.94,47885.94,15,August,2025,3,39.39
2869,C0345,P019,2025-04-24,2,26978.06,5360.06,10,April,2025,2,19.87
2870,C0529,P016,2025-05-13,2,39913.89,16629.89,5,May,2025,2,41.66
2871,C0378,P054,2025-06-27,3,22852.98,8077.98,20,June,2025,2,35.35
2872,C0532,P057,2024-03-28,1,16437.26,6096.26,0,March,2024,1,37.09
2873,C0116,P042,2024-12-05,1,1055.09,142.09,0,December,2024,4,13.47
